"pars" "rmse" "lambdas_df" "gamma_df" "mtry_df" "dataset" "model" "good" "bad"
"5874" 122 0.492831321761028 0.9 0.7495 15 7 "boosted_svm" 0.681318681318681 0.666666666666667
"5875" 99 0.638591411065091 0.9 0.999 15 7 "boosted_svm" 0.63265306122449 0
"5876" 47 0.49399954750786 0.1 0.001 45 7 "boosted_svm" 0.757575757575758 0.288888888888889
"5877" 49 0.504029816127643 0.1 0.2505 45 7 "boosted_svm" 0.75 0.355555555555556
"5878" 47 0.501390901066873 0.1 0.5 45 7 "boosted_svm" 0.685714285714286 0.244444444444444
"5879" 45 0.497314548875014 0.1 0.7495 45 7 "boosted_svm" 0.707317073170732 0.0666666666666667
"5880" 50 0.497735600547061 0.1 0.999 45 7 "boosted_svm" 0.755102040816326 0
"5881" 49 0.497447204564214 0.3 0.001 45 7 "boosted_svm" 0.666666666666667 0.333333333333333
"5882" 47 0.493945502188494 0.3 0.2505 45 7 "boosted_svm" 0.676470588235294 0.266666666666667
"5883" 53 0.498392270392364 0.3 0.5 45 7 "boosted_svm" 0.717948717948718 0.288888888888889
"5884" 53 0.498467760415077 0.3 0.7495 45 7 "boosted_svm" 0.658536585365854 0.244444444444444
"5885" 49 0.500500042506564 0.3 0.999 45 7 "boosted_svm" 0.770833333333333 0
"5886" 73 0.48876219823223 0.5 0.001 45 7 "boosted_svm" 0.603448275862069 0.311111111111111
"5887" 65 0.508023874876005 0.5 0.2505 45 7 "boosted_svm" 0.714285714285714 0.333333333333333
"5888" 58 0.497553104512292 0.5 0.5 45 7 "boosted_svm" 0.681818181818182 0.288888888888889
"5889" 57 0.494777518389276 0.5 0.7495 45 7 "boosted_svm" 0.69047619047619 0.311111111111111
"5890" 47 0.495024686176438 0.5 0.999 45 7 "boosted_svm" 0.717391304347826 0
"5891" 130 0.493595499603855 0.7 0.001 45 7 "boosted_svm" 0.663865546218487 0.222222222222222
"5892" 97 0.494550233754708 0.7 0.2505 45 7 "boosted_svm" 0.635294117647059 0.244444444444444
"5893" 71 0.498150513665188 0.7 0.5 45 7 "boosted_svm" 0.672413793103448 0.266666666666667
"5894" 63 0.490040123206232 0.7 0.7495 45 7 "boosted_svm" 0.72 0.266666666666667
"5895" 44 0.498407214514074 0.7 0.999 45 7 "boosted_svm" 0.720930232558139 0
"5896" 222 0.488166052881818 0.9 0.001 45 7 "boosted_svm" 0.635 0.466666666666667
"5897" 149 0.480259769839344 0.9 0.2505 45 7 "boosted_svm" 0.671641791044776 0.311111111111111
"5898" 91 0.490611937663553 0.9 0.5 45 7 "boosted_svm" 0.67948717948718 0.266666666666667
"5899" 68 0.489734879480972 0.9 0.7495 45 7 "boosted_svm" 0.703703703703704 0.288888888888889
"5900" 48 0.504908182688043 0.9 0.999 45 7 "boosted_svm" 0.723404255319149 0
"5901" 31 0.498974465059551 0.1 0.001 75 7 "boosted_svm" 0.75 0.222222222222222
"5902" 31 0.511039997476112 0.1 0.2505 75 7 "boosted_svm" 0.65 0.222222222222222
"5903" 31 0.515102041053455 0.1 0.5 75 7 "boosted_svm" 0.761904761904762 0.2
"5904" 29 0.499830214161769 0.1 0.7495 75 7 "boosted_svm" 0.740740740740741 0.0222222222222222
"5905" 37 0.485928173071229 0.1 0.999 75 7 "boosted_svm" 0.75 0
"5906" 32 0.516796300993721 0.3 0.001 75 7 "boosted_svm" 0.695652173913043 0.177777777777778
"5907" 36 0.504610335691631 0.3 0.2505 75 7 "boosted_svm" 0.571428571428571 0.155555555555556
"5908" 37 0.503210509567925 0.3 0.5 75 7 "boosted_svm" 0.620689655172414 0.155555555555556
"5909" 43 0.490575322607044 0.3 0.7495 75 7 "boosted_svm" 0.75 0.222222222222222
"5910" 41 0.49148014536299 0.3 0.999 75 7 "boosted_svm" 0.725 0
"5911" 59 0.491110824604807 0.5 0.001 75 7 "boosted_svm" 0.588235294117647 0.155555555555556
"5912" 49 0.502298837435854 0.5 0.2505 75 7 "boosted_svm" 0.75 0.177777777777778
"5913" 49 0.502661799865435 0.5 0.5 75 7 "boosted_svm" 0.72972972972973 0.244444444444444
"5914" 46 0.497128906071278 0.5 0.7495 75 7 "boosted_svm" 0.710526315789474 0.155555555555556
"5915" 39 0.491983905424883 0.5 0.999 75 7 "boosted_svm" 0.710526315789474 0
"5916" 110 0.485138420890914 0.7 0.001 75 7 "boosted_svm" 0.65 0.2
"5917" 80 0.497257426134166 0.7 0.2505 75 7 "boosted_svm" 0.647887323943662 0.177777777777778
"5918" 60 0.495216478331468 0.7 0.5 75 7 "boosted_svm" 0.607843137254902 0.177777777777778
"5919" 48 0.5000725649511 0.7 0.7495 75 7 "boosted_svm" 0.702702702702703 0.222222222222222
"5920" 37 0.493356329970901 0.7 0.999 75 7 "boosted_svm" 0.75 0
"5921" 199 0.492669468417101 0.9 0.001 75 7 "boosted_svm" 0.636363636363636 0.244444444444444
"5922" 120 0.48199911194089 0.9 0.2505 75 7 "boosted_svm" 0.657657657657658 0.177777777777778
"5923" 74 0.494931356876241 0.9 0.5 75 7 "boosted_svm" 0.636363636363636 0.155555555555556
"5924" 52 0.503798385253877 0.9 0.7495 75 7 "boosted_svm" 0.75 0.155555555555556
"5925" 39 0.491602440278847 0.9 0.999 75 7 "boosted_svm" 0.736842105263158 0
"5926" 20 0.517609047040614 0.1 0.001 105 7 "boosted_svm" 0.642857142857143 0.111111111111111
"5927" 20 0.516083363621739 0.1 0.2505 105 7 "boosted_svm" 0.714285714285714 0.111111111111111
"5928" 24 0.510575610210506 0.1 0.5 105 7 "boosted_svm" 0.588235294117647 0.133333333333333
"5929" 23 0.498766619622746 0.1 0.7495 105 7 "boosted_svm" 0.681818181818182 0
"5930" 30 0.498445740145798 0.1 0.999 105 7 "boosted_svm" 0.758620689655172 0
"5931" 23 0.508392338819512 0.3 0.001 105 7 "boosted_svm" 0.764705882352941 0.111111111111111
"5932" 25 0.50411585842889 0.3 0.2505 105 7 "boosted_svm" 0.789473684210526 0.111111111111111
"5933" 28 0.506298046933143 0.3 0.5 105 7 "boosted_svm" 0.761904761904762 0.133333333333333
"5934" 32 0.509651539137132 0.3 0.7495 105 7 "boosted_svm" 0.692307692307692 0.111111111111111
"5935" 30 0.506624064776573 0.3 0.999 105 7 "boosted_svm" 0.724137931034483 0
"5936" 44 0.489429257874405 0.5 0.001 105 7 "boosted_svm" 0.717948717948718 0.0888888888888889
"5937" 40 0.49936624340552 0.5 0.2505 105 7 "boosted_svm" 0.735294117647059 0.111111111111111
"5938" 36 0.501651379190762 0.5 0.5 105 7 "boosted_svm" 0.71875 0.0666666666666667
"5939" 37 0.503619742647444 0.5 0.7495 105 7 "boosted_svm" 0.7 0.133333333333333
"5940" 34 0.492799388358343 0.5 0.999 105 7 "boosted_svm" 0.727272727272727 0
"5941" 102 0.48054167291516 0.7 0.001 105 7 "boosted_svm" 0.645833333333333 0.111111111111111
"5942" 65 0.497836593800428 0.7 0.2505 105 7 "boosted_svm" 0.637931034482759 0.133333333333333
"5943" 49 0.494236451946282 0.7 0.5 105 7 "boosted_svm" 0.581395348837209 0.111111111111111
"5944" 40 0.502840980868918 0.7 0.7495 105 7 "boosted_svm" 0.666666666666667 0.133333333333333
"5945" 33 0.490089033660263 0.7 0.999 105 7 "boosted_svm" 0.6875 0
"5946" 199 0.488807024750948 0.9 0.001 105 7 "boosted_svm" 0.647368421052632 0.177777777777778
"5947" 109 0.495288554336792 0.9 0.2505 105 7 "boosted_svm" 0.660194174757282 0.111111111111111
"5948" 64 0.490327147595472 0.9 0.5 105 7 "boosted_svm" 0.724137931034483 0.111111111111111
"5949" 46 0.499459778146395 0.9 0.7495 105 7 "boosted_svm" 0.717948717948718 0.133333333333333
"5950" 35 0.490313972621177 0.9 0.999 105 7 "boosted_svm" 0.735294117647059 0
"5951" 15 0.50998266968693 0.1 0.001 135 7 "boosted_svm" 0.818181818181818 0.0666666666666667
"5952" 14 0.522536067727621 0.1 0.2505 135 7 "boosted_svm" 0.6 0.0666666666666667
"5953" 19 0.518097258661847 0.1 0.5 135 7 "boosted_svm" 0.733333333333333 0.0666666666666667
"5954" 23 0.512576764271676 0.1 0.7495 135 7 "boosted_svm" 0.681818181818182 0
"5955" 29 0.492908809990546 0.1 0.999 135 7 "boosted_svm" 0.75 0
"5956" 20 0.49930857877429 0.3 0.001 135 7 "boosted_svm" 0.529411764705882 0.0444444444444444
"5957" 22 0.504501943054963 0.3 0.2505 135 7 "boosted_svm" 0.705882352941177 0.0888888888888889
"5958" 20 0.512761784905124 0.3 0.5 135 7 "boosted_svm" 0.705882352941177 0.0444444444444444
"5959" 27 0.504082841045407 0.3 0.7495 135 7 "boosted_svm" 0.608695652173913 0.0666666666666667
"5960" 30 0.498331627085995 0.3 0.999 135 7 "boosted_svm" 0.724137931034483 0
"5961" 41 0.511544779734113 0.5 0.001 135 7 "boosted_svm" 0.722222222222222 0.0888888888888889
"5962" 36 0.512947185994769 0.5 0.2505 135 7 "boosted_svm" 0.733333333333333 0.111111111111111
"5963" 31 0.509060148657947 0.5 0.5 135 7 "boosted_svm" 0.769230769230769 0.0888888888888889
"5964" 36 0.505489576668407 0.5 0.7495 135 7 "boosted_svm" 0.709677419354839 0.0888888888888889
"5965" 30 0.503546701816539 0.5 0.999 135 7 "boosted_svm" 0.689655172413793 0
"5966" 83 0.487609430877879 0.7 0.001 135 7 "boosted_svm" 0.662337662337662 0.111111111111111
"5967" 68 0.501490663554703 0.7 0.2505 135 7 "boosted_svm" 0.645161290322581 0.111111111111111
"5968" 45 0.507500320448076 0.7 0.5 135 7 "boosted_svm" 0.7 0.0888888888888889
"5969" 37 0.502292479948533 0.7 0.7495 135 7 "boosted_svm" 0.727272727272727 0.0666666666666667
"5970" 27 0.503958967998768 0.7 0.999 135 7 "boosted_svm" 0.730769230769231 0
"5971" 188 0.486736228953021 0.9 0.001 135 7 "boosted_svm" 0.637362637362637 0.111111111111111
"5972" 102 0.493949609370546 0.9 0.2505 135 7 "boosted_svm" 0.622448979591837 0.0666666666666667
"5973" 54 0.497318194650729 0.9 0.5 135 7 "boosted_svm" 0.68 0.0666666666666667
"5974" 44 0.49088018846601 0.9 0.7495 135 7 "boosted_svm" 0.692307692307692 0.0888888888888889
"5975" 29 0.495043584776745 0.9 0.999 135 7 "boosted_svm" 0.714285714285714 0
"5976" 13 0.528143177573492 0.1 0.001 165 7 "boosted_svm" 0.666666666666667 0.0666666666666667
"5977" 13 0.531677585642704 0.1 0.2505 165 7 "boosted_svm" 0.666666666666667 0.0666666666666667
"5978" 17 0.512403805890155 0.1 0.5 165 7 "boosted_svm" 0.714285714285714 0.0444444444444444
"5979" 22 0.506170611555702 0.1 0.7495 165 7 "boosted_svm" 0.714285714285714 0
"5980" 29 0.498638055643631 0.1 0.999 165 7 "boosted_svm" 0.678571428571429 0
"5981" 17 0.495607923687807 0.3 0.001 165 7 "boosted_svm" 0.615384615384615 0.0666666666666667
"5982" 19 0.518942173613835 0.3 0.2505 165 7 "boosted_svm" 0.75 0.0444444444444444
"5983" 22 0.503967354366021 0.3 0.5 165 7 "boosted_svm" 0.722222222222222 0.0666666666666667
"5984" 24 0.507398198228221 0.3 0.7495 165 7 "boosted_svm" 0.666666666666667 0.0444444444444444
"5985" 27 0.511212610217408 0.3 0.999 165 7 "boosted_svm" 0.692307692307692 0
"5986" 34 0.496626910862802 0.5 0.001 165 7 "boosted_svm" 0.67741935483871 0.0444444444444444
"5987" 33 0.50447236659151 0.5 0.2505 165 7 "boosted_svm" 0.655172413793103 0.0666666666666667
"5988" 32 0.501994439202902 0.5 0.5 165 7 "boosted_svm" 0.678571428571429 0.0666666666666667
"5989" 29 0.50640102608115 0.5 0.7495 165 7 "boosted_svm" 0.68 0.0666666666666667
"5990" 25 0.498929179399291 0.5 0.999 165 7 "boosted_svm" 0.708333333333333 0
"5991" 81 0.482003531484042 0.7 0.001 165 7 "boosted_svm" 0.666666666666667 0.0444444444444444
"5992" 55 0.499575843331849 0.7 0.2505 165 7 "boosted_svm" 0.666666666666667 0.0666666666666667
"5993" 38 0.508788109638699 0.7 0.5 165 7 "boosted_svm" 0.685714285714286 0.0444444444444444
"5994" 34 0.503224725014073 0.7 0.7495 165 7 "boosted_svm" 0.633333333333333 0.0666666666666667
"5995" 25 0.498100094319345 0.7 0.999 165 7 "boosted_svm" 0.708333333333333 0
"5996" 183 0.49283239844052 0.9 0.001 165 7 "boosted_svm" 0.64804469273743 0.0666666666666667
"5997" 96 0.496486775484388 0.9 0.2505 165 7 "boosted_svm" 0.688172043010753 0.0444444444444444
"5998" 55 0.501643597420478 0.9 0.5 165 7 "boosted_svm" 0.692307692307692 0.0444444444444444
"5999" 40 0.501023635549228 0.9 0.7495 165 7 "boosted_svm" 0.756756756756757 0.0444444444444444
"6000" 26 0.500404733244556 0.9 0.999 165 7 "boosted_svm" 0.68 0
"6001" 10 0.551815001657819 0.1 0.001 195 7 "boosted_svm" 0.571428571428571 0.0444444444444444
"6002" 11 0.522404099605605 0.1 0.2505 195 7 "boosted_svm" 0.555555555555556 0.0222222222222222
"6003" 15 0.528585226295505 0.1 0.5 195 7 "boosted_svm" 0.666666666666667 0.0444444444444444
"6004" 18 0.523910209044425 0.1 0.7495 195 7 "boosted_svm" 0.588235294117647 0
"6005" 28 0.502944313176727 0.1 0.999 195 7 "boosted_svm" 0.703703703703704 0
"6006" 12 0.516107087001541 0.3 0.001 195 7 "boosted_svm" 0.5 0.0222222222222222
"6007" 17 0.50805310867169 0.3 0.2505 195 7 "boosted_svm" 0.785714285714286 0.0444444444444444
"6008" 20 0.518491675792182 0.3 0.5 195 7 "boosted_svm" 0.6875 0.0666666666666667
"6009" 21 0.508300155904167 0.3 0.7495 195 7 "boosted_svm" 0.736842105263158 0.0222222222222222
"6010" 24 0.514351747993075 0.3 0.999 195 7 "boosted_svm" 0.695652173913043 0
"6011" 28 0.507092290336635 0.5 0.001 195 7 "boosted_svm" 0.576923076923077 0.0222222222222222
"6012" 29 0.51394200899308 0.5 0.2505 195 7 "boosted_svm" 0.740740740740741 0.0222222222222222
"6013" 26 0.514546091744473 0.5 0.5 195 7 "boosted_svm" 0.608695652173913 0.0444444444444444
"6014" 26 0.510607040934688 0.5 0.7495 195 7 "boosted_svm" 0.695652173913043 0.0444444444444444
"6015" 27 0.502469716260039 0.5 0.999 195 7 "boosted_svm" 0.730769230769231 0
"6016" 82 0.495551215160926 0.7 0.001 195 7 "boosted_svm" 0.620253164556962 0.0444444444444444
"6017" 50 0.503224039274639 0.7 0.2505 195 7 "boosted_svm" 0.595744680851064 0.0444444444444444
"6018" 38 0.508109693805949 0.7 0.5 195 7 "boosted_svm" 0.777777777777778 0.0222222222222222
"6019" 33 0.511734059078215 0.7 0.7495 195 7 "boosted_svm" 0.7 0.0444444444444444
"6020" 26 0.509985746857197 0.7 0.999 195 7 "boosted_svm" 0.72 0
"6021" 179 0.487729963744453 0.9 0.001 195 7 "boosted_svm" 0.645714285714286 0.0666666666666667
"6022" 84 0.495607666268393 0.9 0.2505 195 7 "boosted_svm" 0.62962962962963 0.0444444444444444
"6023" 54 0.495063628977082 0.9 0.5 195 7 "boosted_svm" 0.686274509803922 0.0444444444444444
"6024" 34 0.502873976780035 0.9 0.7495 195 7 "boosted_svm" 0.580645161290323 0.0444444444444444
"6025" 25 0.51164000535633 0.9 0.999 195 7 "boosted_svm" 0.708333333333333 0
"6026" 6 0.521168976614214 0.1 0.001 225 7 "boosted_svm" 0.75 0.0222222222222222
"6027" 8 0.529572682270917 0.1 0.2505 225 7 "boosted_svm" 0.714285714285714 0
"6028" 14 0.529136687588385 0.1 0.5 225 7 "boosted_svm" 0.75 0.0222222222222222
"6029" 16 0.519871666508432 0.1 0.7495 225 7 "boosted_svm" 0.533333333333333 0
"6030" 24 0.509146203764239 0.1 0.999 225 7 "boosted_svm" 0.695652173913043 0
"6031" 12 0.528046829055534 0.3 0.001 225 7 "boosted_svm" 0.5 0.0222222222222222
"6032" 14 0.51203084791448 0.3 0.2505 225 7 "boosted_svm" 0.666666666666667 0.0222222222222222
"6033" 19 0.515272054647498 0.3 0.5 225 7 "boosted_svm" 0.764705882352941 0.0222222222222222
"6034" 19 0.515579632719103 0.3 0.7495 225 7 "boosted_svm" 0.666666666666667 0
"6035" 26 0.509519943723015 0.3 0.999 225 7 "boosted_svm" 0.76 0
"6036" 28 0.530840789907556 0.5 0.001 225 7 "boosted_svm" 0.538461538461538 0.0222222222222222
"6037" 23 0.519478371213599 0.5 0.2505 225 7 "boosted_svm" 0.727272727272727 0
"6038" 26 0.505018939708869 0.5 0.5 225 7 "boosted_svm" 0.75 0.0222222222222222
"6039" 25 0.514490501243765 0.5 0.7495 225 7 "boosted_svm" 0.666666666666667 0
"6040" 23 0.507838451864562 0.5 0.999 225 7 "boosted_svm" 0.681818181818182 0
"6041" 68 0.480169536360088 0.7 0.001 225 7 "boosted_svm" 0.73134328358209 0
"6042" 50 0.504394371325696 0.7 0.2505 225 7 "boosted_svm" 0.708333333333333 0.0222222222222222
"6043" 37 0.511234576507151 0.7 0.5 225 7 "boosted_svm" 0.742857142857143 0.0222222222222222
"6044" 29 0.507442380067685 0.7 0.7495 225 7 "boosted_svm" 0.666666666666667 0.0222222222222222
"6045" 24 0.496683530106785 0.7 0.999 225 7 "boosted_svm" 0.695652173913043 0
"6046" 180 0.488680301107357 0.9 0.001 225 7 "boosted_svm" 0.634831460674157 0.0222222222222222
"6047" 91 0.502182530589731 0.9 0.2505 225 7 "boosted_svm" 0.651685393258427 0.0222222222222222
"6048" 47 0.502448703334878 0.9 0.5 225 7 "boosted_svm" 0.630434782608696 0
"6049" 35 0.507680747068033 0.9 0.7495 225 7 "boosted_svm" 0.666666666666667 0.0222222222222222
"6050" 24 0.507303152517137 0.9 0.999 225 7 "boosted_svm" 0.695652173913043 0
"6051" 4 0.532659417460751 0.1 0.001 250 7 "boosted_svm" 0.666666666666667 0
"6052" 7 0.516983376300051 0.1 0.2505 250 7 "boosted_svm" 0.833333333333333 0
"6053" 13 0.523241503901138 0.1 0.5 250 7 "boosted_svm" 0.75 0
"6054" 17 0.509110103333374 0.1 0.7495 250 7 "boosted_svm" 0.6875 0
"6055" 23 0.503253421153472 0.1 0.999 250 7 "boosted_svm" 0.636363636363636 0
"6056" 11 0.502663235428208 0.3 0.001 250 7 "boosted_svm" 0.6 0
"6057" 15 0.514913660889063 0.3 0.2505 250 7 "boosted_svm" 0.642857142857143 0
"6058" 16 0.519850654671609 0.3 0.5 250 7 "boosted_svm" 0.733333333333333 0
"6059" 20 0.508317734084193 0.3 0.7495 250 7 "boosted_svm" 0.684210526315789 0
"6060" 25 0.516972874413581 0.3 0.999 250 7 "boosted_svm" 0.666666666666667 0
"6061" 22 0.493245754452547 0.5 0.001 250 7 "boosted_svm" 0.571428571428571 0
"6062" 24 0.514125313631991 0.5 0.2505 250 7 "boosted_svm" 0.826086956521739 0
"6063" 22 0.495726802591769 0.5 0.5 250 7 "boosted_svm" 0.666666666666667 0
"6064" 19 0.511467963889895 0.5 0.7495 250 7 "boosted_svm" 0.777777777777778 0
"6065" 21 0.511021597689266 0.5 0.999 250 7 "boosted_svm" 0.65 0
"6066" 72 0.504294946897604 0.7 0.001 250 7 "boosted_svm" 0.676056338028169 0
"6067" 43 0.508146258927015 0.7 0.2505 250 7 "boosted_svm" 0.666666666666667 0
"6068" 32 0.510154272741249 0.7 0.5 250 7 "boosted_svm" 0.709677419354839 0
"6069" 27 0.513093430562197 0.7 0.7495 250 7 "boosted_svm" 0.769230769230769 0
"6070" 23 0.513367659620892 0.7 0.999 250 7 "boosted_svm" 0.681818181818182 0
"6071" 172 0.484209484024565 0.9 0.001 250 7 "boosted_svm" 0.637426900584795 0
"6072" 80 0.498437508292443 0.9 0.2505 250 7 "boosted_svm" 0.708860759493671 0
"6073" 47 0.501502471667193 0.9 0.5 250 7 "boosted_svm" 0.695652173913043 0
"6074" 30 0.506561707125184 0.9 0.7495 250 7 "boosted_svm" 0.724137931034483 0
"6075" 23 0.506981267131484 0.9 0.999 250 7 "boosted_svm" 0.772727272727273 0
"6076" 114 0.480012236864852 0.1 0.001 15 8 "boosted_svm" 0.630952380952381 0.644444444444444
"6077" 110 0.482285552899413 0.1 0.2505 15 8 "boosted_svm" 0.69047619047619 0.555555555555556
"6078" 115 0.479054947245602 0.1 0.5 15 8 "boosted_svm" 0.651685393258427 0.555555555555556
"6079" 104 0.488015068200319 0.1 0.7495 15 8 "boosted_svm" 0.663157894736842 0.177777777777778
"6080" 97 0.624951317752195 0.1 0.999 15 8 "boosted_svm" 0.697916666666667 0
"6081" 109 0.48318651469843 0.3 0.001 15 8 "boosted_svm" 0.6625 0.622222222222222
"6082" 116 0.475071019829927 0.3 0.2505 15 8 "boosted_svm" 0.697674418604651 0.644444444444444
"6083" 119 0.484013216603453 0.3 0.5 15 8 "boosted_svm" 0.696629213483146 0.644444444444444
"6084" 114 0.476929867307128 0.3 0.7495 15 8 "boosted_svm" 0.697674418604651 0.6
"6085" 109 0.619517381890469 0.3 0.999 15 8 "boosted_svm" 0.675925925925926 0
"6086" 135 0.490127583925208 0.5 0.001 15 8 "boosted_svm" 0.673076923076923 0.666666666666667
"6087" 126 0.478135501394883 0.5 0.2505 15 8 "boosted_svm" 0.724489795918367 0.6
"6088" 121 0.474926926296524 0.5 0.5 15 8 "boosted_svm" 0.663157894736842 0.555555555555556
"6089" 114 0.475078064631153 0.5 0.7495 15 8 "boosted_svm" 0.707865168539326 0.533333333333333
"6090" 102 0.625651536749407 0.5 0.999 15 8 "boosted_svm" 0.693069306930693 0
"6091" 192 0.483554255967894 0.7 0.001 15 8 "boosted_svm" 0.666666666666667 0.711111111111111
"6092" 164 0.483556203885746 0.7 0.2505 15 8 "boosted_svm" 0.678832116788321 0.577777777777778
"6093" 138 0.48240188110378 0.7 0.5 15 8 "boosted_svm" 0.615384615384615 0.733333333333333
"6094" 117 0.475033691852148 0.7 0.7495 15 8 "boosted_svm" 0.640449438202247 0.6
"6095" 102 0.629968420215997 0.7 0.999 15 8 "boosted_svm" 0.673267326732673 0
"6096" 245 0.481617076607676 0.9 0.001 15 8 "boosted_svm" 0.632352941176471 0.888888888888889
"6097" 197 0.482060519040286 0.9 0.2505 15 8 "boosted_svm" 0.658823529411765 0.577777777777778
"6098" 159 0.482409833010361 0.9 0.5 15 8 "boosted_svm" 0.635658914728682 0.644444444444444
"6099" 126 0.478190418312556 0.9 0.7495 15 8 "boosted_svm" 0.65979381443299 0.622222222222222
"6100" 99 0.6261327171137 0.9 0.999 15 8 "boosted_svm" 0.673469387755102 0
"6101" 51 0.488231665448478 0.1 0.001 45 8 "boosted_svm" 0.722222222222222 0.311111111111111
"6102" 46 0.485874319239056 0.1 0.2505 45 8 "boosted_svm" 0.735294117647059 0.244444444444444
"6103" 47 0.48091841256952 0.1 0.5 45 8 "boosted_svm" 0.777777777777778 0.222222222222222
"6104" 44 0.484234929101557 0.1 0.7495 45 8 "boosted_svm" 0.738095238095238 0.0222222222222222
"6105" 46 0.489791404342806 0.1 0.999 45 8 "boosted_svm" 0.755555555555556 0
"6106" 49 0.47210880577477 0.3 0.001 45 8 "boosted_svm" 0.705882352941177 0.311111111111111
"6107" 53 0.480058013464214 0.3 0.2505 45 8 "boosted_svm" 0.692307692307692 0.288888888888889
"6108" 51 0.48166707323194 0.3 0.5 45 8 "boosted_svm" 0.702702702702703 0.288888888888889
"6109" 51 0.471094554568655 0.3 0.7495 45 8 "boosted_svm" 0.769230769230769 0.244444444444444
"6110" 48 0.497080374624533 0.3 0.999 45 8 "boosted_svm" 0.723404255319149 0
"6111" 77 0.493066279592972 0.5 0.001 45 8 "boosted_svm" 0.707692307692308 0.244444444444444
"6112" 70 0.475850901862485 0.5 0.2505 45 8 "boosted_svm" 0.661016949152542 0.222222222222222
"6113" 64 0.48423808836109 0.5 0.5 45 8 "boosted_svm" 0.729166666666667 0.333333333333333
"6114" 53 0.478724088274203 0.5 0.7495 45 8 "boosted_svm" 0.75609756097561 0.244444444444444
"6115" 46 0.499449478164273 0.5 0.999 45 8 "boosted_svm" 0.733333333333333 0
"6116" 129 0.477656235776038 0.7 0.001 45 8 "boosted_svm" 0.689655172413793 0.266666666666667
"6117" 98 0.47359851637595 0.7 0.2505 45 8 "boosted_svm" 0.658823529411765 0.266666666666667
"6118" 77 0.47727394922142 0.7 0.5 45 8 "boosted_svm" 0.698412698412698 0.288888888888889
"6119" 62 0.47477293536625 0.7 0.7495 45 8 "boosted_svm" 0.638297872340426 0.311111111111111
"6120" 49 0.484870913618423 0.7 0.999 45 8 "boosted_svm" 0.708333333333333 0
"6121" 211 0.48180474488064 0.9 0.001 45 8 "boosted_svm" 0.639175257731959 0.355555555555556
"6122" 152 0.470778535056133 0.9 0.2505 45 8 "boosted_svm" 0.656934306569343 0.311111111111111
"6123" 98 0.477370425024436 0.9 0.5 45 8 "boosted_svm" 0.678571428571429 0.288888888888889
"6124" 65 0.481528273685953 0.9 0.7495 45 8 "boosted_svm" 0.686274509803922 0.288888888888889
"6125" 48 0.486167568332144 0.9 0.999 45 8 "boosted_svm" 0.74468085106383 0
"6126" 27 0.484652866214926 0.1 0.001 75 8 "boosted_svm" 0.55 0.133333333333333
"6127" 29 0.488205807990182 0.1 0.2505 75 8 "boosted_svm" 0.8 0.177777777777778
"6128" 28 0.482994743183481 0.1 0.5 75 8 "boosted_svm" 0.727272727272727 0.111111111111111
"6129" 30 0.475057814687383 0.1 0.7495 75 8 "boosted_svm" 0.75 0.0222222222222222
"6130" 35 0.477278302721107 0.1 0.999 75 8 "boosted_svm" 0.705882352941177 0
"6131" 33 0.489898636610386 0.3 0.001 75 8 "boosted_svm" 0.583333333333333 0.177777777777778
"6132" 35 0.480696978630635 0.3 0.2505 75 8 "boosted_svm" 0.730769230769231 0.177777777777778
"6133" 36 0.484629085040087 0.3 0.5 75 8 "boosted_svm" 0.714285714285714 0.155555555555556
"6134" 42 0.484903114035865 0.3 0.7495 75 8 "boosted_svm" 0.741935483870968 0.222222222222222
"6135" 36 0.485066342802554 0.3 0.999 75 8 "boosted_svm" 0.742857142857143 0
"6136" 56 0.482928991417161 0.5 0.001 75 8 "boosted_svm" 0.659574468085106 0.177777777777778
"6137" 42 0.488520803070791 0.5 0.2505 75 8 "boosted_svm" 0.685714285714286 0.133333333333333
"6138" 48 0.485971279539763 0.5 0.5 75 8 "boosted_svm" 0.769230769230769 0.177777777777778
"6139" 41 0.474038067756638 0.5 0.7495 75 8 "boosted_svm" 0.727272727272727 0.155555555555556
"6140" 35 0.466337577336944 0.5 0.999 75 8 "boosted_svm" 0.735294117647059 0
"6141" 108 0.470522209045207 0.7 0.001 75 8 "boosted_svm" 0.67 0.155555555555556
"6142" 75 0.470021917053695 0.7 0.2505 75 8 "boosted_svm" 0.691176470588235 0.133333333333333
"6143" 58 0.481773928606477 0.7 0.5 75 8 "boosted_svm" 0.653061224489796 0.177777777777778
"6144" 48 0.471122365701412 0.7 0.7495 75 8 "boosted_svm" 0.702702702702703 0.222222222222222
"6145" 31 0.488897088373032 0.7 0.999 75 8 "boosted_svm" 0.7 0
"6146" 194 0.476294305888223 0.9 0.001 75 8 "boosted_svm" 0.635869565217391 0.2
"6147" 116 0.46910661620933 0.9 0.2505 75 8 "boosted_svm" 0.682242990654206 0.177777777777778
"6148" 81 0.470815356662309 0.9 0.5 75 8 "boosted_svm" 0.685714285714286 0.222222222222222
"6149" 52 0.483446895517362 0.9 0.7495 75 8 "boosted_svm" 0.761904761904762 0.2
"6150" 34 0.482967635712964 0.9 0.999 75 8 "boosted_svm" 0.727272727272727 0
"6151" 21 0.488814533448209 0.1 0.001 105 8 "boosted_svm" 0.785714285714286 0.133333333333333
